20.6988717346	85.0046321795
21.4531538790	55.8544432679
22.9386153592	66.8208204900
24.3465898464	95.2076151928
24.8912820567	215.2902556200
24.5367693777	387.5928176490
23.9858718279	379.0576887860
24.1103588990	341.9058959180
23.8244358946	404.4369225130
23.1102566351	313.1230754370
21.8783845426	160.6394111440
21.0798203882	101.3971284970
